Results
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v023_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v044_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v004_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v024_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v031_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v028_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v032_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v017_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v020_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v013_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v030_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v037_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v026_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v039_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v007_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v015_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v042_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v011_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v036_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v041_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v010_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v001_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v018_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v005_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v008_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v035_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v003_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v021_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v022_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
Error; Caru3_iGFP_1_5_PLB_VitC_Nuc_Nh4Cl_Vera_1loop_v040_PRJ.ome.tiff; 'utf-8' codec can't decode byte 0xfa in position 75: invalid start byte
